clip_id,target_id,frame,x,y,z,toddler looking at face,toddler looking at object,toddler making eye contact,toddler looking away,toddler following gaze,toddler playing alone,toddlers playing together,toddler showing object,toddler smiling,toddler crying,toddler frowning,toddler surprised,toddler neutral face,toddler happy face,moving object,moving person,bright object,dark object,hand reaching,face close-up,body close-up,object close-up,single toddler center,voice off-screen
335.000000,58.000000,884.000000,2.109285,7.224816,2.847632,0.205034,0.206443,0.185812,0.183616,0.169515,0.162969,0.169325,0.233525,0.170502,0.198470,0.185037,0.183052,0.155615,0.162822,0.163368,0.152109,0.140286,0.159455,0.189508,0.157475,0.172495,0.194115,0.189858,0.180428
335.000000,59.000000,888.000000,2.181632,6.992421,4.196651,0.212858,0.211931,0.193429,0.199514,0.189704,0.172466,0.197532,0.215915,0.189810,0.203962,0.199344,0.186242,0.163894,0.184606,0.180231,0.181329,0.168534,0.174395,0.203710,0.179169,0.192209,0.204960,0.176504,0.173938
335.000000,6.000000,78.000000,2.960638,7.787098,2.259065,0.195275,0.203707,0.173945,0.188981,0.190133,0.206893,0.195940,0.217612,0.173897,0.176608,0.176754,0.178726,0.156753,0.155704,0.211670,0.204940,0.167851,0.182829,0.202384,0.138129,0.165069,0.197350,0.215614,0.189735
335.000000,60.000000,896.000000,9.584435,4.758355,5.077886,0.242068,0.230796,0.237013,0.228636,0.246471,0.175870,0.169147,0.216591,0.205185,0.220353,0.236133,0.213511,0.204287,0.204271,0.150521,0.158481,0.147132,0.151629,0.153897,0.179334,0.145109,0.154311,0.198767,0.169657
335.000000,60.000000,926.000000,10.880442,5.456043,4.952951,0.240473,0.240770,0.245039,0.246811,0.248890,0.200046,0.185930,0.228235,0.211987,0.226712,0.252297,0.228600,0.222860,0.215691,0.152351,0.155284,0.138835,0.156466,0.160700,0.156065,0.127415,0.142567,0.217196,0.173538
335.000000,60.000000,956.000000,10.873493,5.482528,4.935645,0.244737,0.249348,0.252550,0.244454,0.255767,0.208232,0.200113,0.232796,0.218362,0.232037,0.247604,0.233105,0.226978,0.217167,0.159499,0.153870,0.140910,0.154494,0.161151,0.154229,0.123855,0.141797,0.215034,0.175199
335.000000,60.000000,986.000000,0.182295,8.389475,4.825109,0.188603,0.182101,0.174215,0.177809,0.181903,0.171768,0.171319,0.170247,0.176178,0.184799,0.185768,0.172098,0.153729,0.169951,0.196079,0.219541,0.177690,0.181588,0.201085,0.174101,0.192290,0.186410,0.162326,0.190482
335.000000,61.000000,1013.000000,10.629396,5.805380,4.603027,0.245163,0.240630,0.246509,0.240163,0.252033,0.217994,0.230411,0.221343,0.205741,0.235871,0.240579,0.219514,0.208377,0.209158,0.152690,0.168611,0.127638,0.144266,0.160580,0.164170,0.151462,0.166534,0.215333,0.173819
335.000000,61.000000,1043.000000,12.251842,7.710654,3.891293,0.235362,0.225712,0.230123,0.224236,0.219035,0.204940,0.207516,0.221194,0.198944,0.228664,0.221180,0.225550,0.185264,0.201067,0.125068,0.130988,0.111966,0.131671,0.151003,0.148627,0.135265,0.146156,0.225844,0.174981
335.000000,61.000000,1073.000000,8.871264,4.814162,4.715183,0.250729,0.243578,0.252609,0.223999,0.242575,0.204044,0.203097,0.238007,0.208401,0.243226,0.232979,0.250702,0.206489,0.213761,0.169353,0.174937,0.151949,0.169877,0.174927,0.190999,0.156576,0.175512,0.220376,0.198804
335.000000,61.000000,923.000000,5.551001,6.111736,3.266134,0.221984,0.201641,0.203757,0.205020,0.181531,0.185573,0.207578,0.224221,0.184814,0.215871,0.198965,0.189115,0.166672,0.174558,0.167335,0.162115,0.146454,0.170376,0.203566,0.165733,0.170282,0.196521,0.200990,0.194876
335.000000,61.000000,953.000000,8.565854,5.110643,3.031188,0.250205,0.246988,0.236987,0.243249,0.239236,0.198512,0.193253,0.248043,0.204877,0.216232,0.208503,0.227953,0.182881,0.198787,0.151340,0.152619,0.134839,0.155418,0.178872,0.169844,0.149321,0.187789,0.209602,0.201434
335.000000,61.000000,983.000000,9.803809,5.011453,4.924632,0.234855,0.223179,0.232073,0.230651,0.244394,0.196494,0.193139,0.200187,0.198814,0.236245,0.244397,0.207812,0.187021,0.202605,0.143972,0.168374,0.128047,0.146202,0.150753,0.170318,0.146790,0.156469,0.193958,0.177773
335.000000,63.000000,1034.000000,0.568145,7.029242,3.520881,0.205086,0.196679,0.174288,0.177165,0.159504,0.171983,0.180537,0.209463,0.169920,0.209788,0.180959,0.183883,0.166226,0.172846,0.173480,0.171212,0.163541,0.176084,0.214869,0.180876,0.190968,0.204965,0.184492,0.196052
335.000000,64.000000,1068.000000,12.099687,7.820929,3.605891,0.250172,0.231215,0.226929,0.212267,0.212190,0.213367,0.208989,0.248843,0.202334,0.246777,0.211923,0.228867,0.198722,0.212490,0.160908,0.150782,0.149543,0.156263,0.175260,0.154526,0.147313,0.165049,0.236260,0.208621
335.000000,66.000000,1092.000000,7.977807,4.177703,3.361175,0.244193,0.230789,0.214530,0.203264,0.198169,0.186703,0.196041,0.256528,0.182655,0.239884,0.208701,0.215843,0.192492,0.194226,0.160658,0.147877,0.147123,0.149991,0.183238,0.160887,0.163909,0.175883,0.211462,0.191820
335.000000,66.000000,1122.000000,8.894378,5.700109,3.572470,0.258288,0.240382,0.241783,0.250108,0.254705,0.212066,0.220476,0.236344,0.219735,0.211458,0.219375,0.224183,0.207522,0.218409,0.174721,0.177984,0.149932,0.150300,0.182355,0.179104,0.156974,0.171455,0.235147,0.189703
335.000000,66.000000,1152.000000,8.705673,8.378747,2.690476,0.204362,0.224999,0.205593,0.205295,0.204804,0.219257,0.217574,0.225841,0.174877,0.190957,0.174895,0.199775,0.173091,0.164011,0.158594,0.142863,0.133146,0.138320,0.162888,0.103380,0.103500,0.146959,0.234924,0.167865
335.000000,67.000000,1163.000000,4.162724,8.651632,1.918432,0.207896,0.217984,0.208726,0.189231,0.196459,0.232707,0.227274,0.223784,0.200536,0.217100,0.192115,0.227032,0.191242,0.200683,0.218429,0.210712,0.187379,0.182329,0.193498,0.149603,0.171051,0.195771,0.244865,0.212912
335.000000,71.000000,1180.000000,6.080182,8.774627,1.610459,0.205601,0.195587,0.208364,0.205126,0.209639,0.241355,0.234590,0.199333,0.187142,0.201521,0.188570,0.207309,0.166037,0.192683,0.173386,0.178597,0.150455,0.147783,0.172750,0.123933,0.146705,0.153644,0.265785,0.172689
335.000000,72.000000,1186.000000,7.908331,8.842059,2.361739,0.249467,0.251726,0.247022,0.245841,0.260293,0.255908,0.246736,0.255146,0.219778,0.220953,0.205912,0.242096,0.197074,0.220906,0.212613,0.217575,0.173007,0.167627,0.188462,0.128053,0.145855,0.166442,0.255756,0.194472
335.000000,72.000000,1216.000000,6.081515,8.779452,1.613190,0.209288,0.193074,0.219300,0.200752,0.219162,0.231713,0.231116,0.201996,0.180908,0.189341,0.183576,0.207351,0.169605,0.189095,0.187675,0.188089,0.152582,0.153806,0.162364,0.128683,0.132471,0.159915,0.257852,0.180903
335.000000,73.000000,1199.000000,7.905190,8.871667,2.314544,0.222288,0.224681,0.222449,0.226464,0.244466,0.251712,0.232795,0.228546,0.191170,0.208985,0.201175,0.230739,0.195705,0.205453,0.191247,0.188341,0.140637,0.142234,0.152845,0.105321,0.115994,0.152193,0.263371,0.175309
335.000000,74.000000,1220.000000,7.243314,5.992160,2.151863,0.215208,0.214608,0.200699,0.224711,0.214370,0.205786,0.198361,0.213530,0.215626,0.201194,0.202229,0.198721,0.181499,0.199422,0.179546,0.194669,0.165573,0.171352,0.200041,0.126563,0.143912,0.152882,0.228950,0.189821
335.000000,74.000000,1250.000000,6.101127,8.300707,1.391875,0.213927,0.231351,0.193700,0.206744,0.190470,0.220149,0.220906,0.234805,0.204821,0.205320,0.196907,0.209193,0.190044,0.188857,0.180143,0.168074,0.164401,0.161690,0.171283,0.132913,0.144724,0.202294,0.242158,0.172903
335.000000,75.000000,1225.000000,4.977211,8.629360,1.470724,0.203520,0.191874,0.199041,0.188709,0.191738,0.240590,0.248210,0.196730,0.188641,0.207427,0.193153,0.209593,0.169419,0.182481,0.191466,0.187598,0.159872,0.166280,0.170753,0.145211,0.169338,0.176664,0.238047,0.189459
335.000000,77.000000,1239.000000,7.044613,5.989134,3.183342,0.254353,0.252678,0.241439,0.243640,0.247537,0.248843,0.243492,0.255599,0.224611,0.241069,0.222376,0.258115,0.224580,0.223495,0.209709,0.204717,0.180433,0.187027,0.197863,0.183003,0.179477,0.194768,0.240285,0.195456
335.000000,79.000000,1241.000000,9.475476,8.273942,2.827622,0.250903,0.250083,0.264313,0.248629,0.248964,0.236997,0.258750,0.248992,0.219191,0.230045,0.229283,0.243661,0.220405,0.219219,0.182413,0.188602,0.158129,0.154334,0.198796,0.135538,0.146204,0.153993,0.233729,0.187343
335.000000,80.000000,1244.000000,10.920153,5.498221,4.931282,0.263869,0.258188,0.256491,0.271620,0.268497,0.238309,0.203477,0.247075,0.237662,0.237937,0.269502,0.251780,0.237758,0.237312,0.178072,0.185104,0.165039,0.167208,0.170044,0.159238,0.151131,0.164683,0.230826,0.184141
335.000000,82.000000,1255.000000,9.570263,8.250569,2.886898,0.256165,0.255646,0.266241,0.242927,0.244253,0.234026,0.254100,0.266564,0.213421,0.237751,0.234356,0.250838,0.218905,0.220504,0.178051,0.168338,0.154812,0.155395,0.199507,0.126503,0.133454,0.149898,0.235879,0.183688
335.000000,82.000000,1285.000000,8.782052,5.970893,3.552578,0.264837,0.253772,0.250575,0.262193,0.264473,0.233798,0.229254,0.243219,0.230687,0.237186,0.239791,0.252921,0.226582,0.230766,0.186914,0.188172,0.159316,0.167301,0.190546,0.176763,0.162288,0.177878,0.227739,0.185934
335.000000,84.000000,1264.000000,9.673532,8.275102,2.795395,0.238869,0.246741,0.249989,0.227645,0.247285,0.229491,0.197440,0.266404,0.213374,0.209350,0.226481,0.233609,0.195142,0.216508,0.175437,0.171375,0.144678,0.151817,0.196953,0.098698,0.117643,0.139492,0.218378,0.178591
335.000000,84.000000,1294.000000,9.651332,8.253162,2.828323,0.239840,0.232417,0.248083,0.238684,0.247902,0.238914,0.207927,0.246169,0.223798,0.219120,0.223360,0.240718,0.210469,0.226683,0.158166,0.170520,0.138626,0.142092,0.190639,0.109892,0.121645,0.128122,0.227011,0.183324
335.000000,84.000000,1324.000000,9.677464,8.071285,3.035909,0.264479,0.270175,0.254219,0.269414,0.259087,0.250050,0.221572,0.273018,0.232387,0.233046,0.240703,0.234209,0.213792,0.221831,0.177001,0.179202,0.143901,0.148324,0.209561,0.151591,0.160369,0.168485,0.228516,0.167019
335.000000,85.000000,1290.000000,8.666254,6.042910,3.491483,0.257201,0.248122,0.248569,0.253920,0.261649,0.232759,0.234744,0.238576,0.221249,0.235232,0.238701,0.249207,0.228351,0.217642,0.195298,0.197039,0.161228,0.176163,0.189940,0.181532,0.165888,0.180629,0.225167,0.180800
335.000000,85.000000,1320.000000,9.502137,8.265182,3.242277,0.278608,0.301657,0.254122,0.274471,0.274019,0.253288,0.225704,0.308071,0.243521,0.238204,0.232983,0.252618,0.250657,0.231090,0.189260,0.158698,0.169323,0.171706,0.213709,0.147006,0.139940,0.179914,0.235705,0.197969
335.000000,85.000000,1350.000000,9.615827,8.117547,2.974565,0.230357,0.238757,0.224390,0.226708,0.237657,0.202020,0.216663,0.238047,0.192352,0.200965,0.204036,0.209094,0.187109,0.197862,0.161720,0.145139,0.138393,0.139974,0.165885,0.116685,0.113852,0.141568,0.234050,0.150156
335.000000,85.000000,1380.000000,6.105661,6.709641,3.051797,0.232077,0.262540,0.218842,0.237934,0.220667,0.221435,0.225668,0.286705,0.221757,0.220841,0.215800,0.220267,0.208689,0.205801,0.196480,0.164644,0.176543,0.189890,0.218399,0.137859,0.175802,0.204741,0.231698,0.188970
335.000000,86.000000,1354.000000,0.122446,8.692556,3.611511,0.154893,0.156608,0.128909,0.146268,0.128617,0.167098,0.154150,0.170763,0.155780,0.167472,0.158426,0.150381,0.122287,0.142911,0.187887,0.176159,0.152340,0.170062,0.201721,0.150484,0.179838,0.213360,0.170941,0.191553
335.000000,86.000000,1384.000000,3.539256,7.866352,2.048521,0.198091,0.213231,0.197405,0.198719,0.193445,0.218051,0.205237,0.244478,0.191687,0.201273,0.197439,0.196704,0.147015,0.181542,0.195376,0.170459,0.161723,0.197506,0.196402,0.131838,0.165811,0.199275,0.213206,0.172710
335.000000,86.000000,1414.000000,8.527313,8.554971,2.626975,0.217123,0.230170,0.225247,0.215099,0.221099,0.235526,0.231703,0.266687,0.207235,0.210612,0.202092,0.227318,0.172528,0.199762,0.199394,0.173189,0.141897,0.157909,0.205713,0.102491,0.111495,0.159726,0.239116,0.152630
335.000000,86.000000,1444.000000,9.579460,8.226702,2.819541,0.224719,0.236106,0.234547,0.215118,0.227437,0.225496,0.193321,0.250241,0.207458,0.198584,0.216004,0.220082,0.185673,0.210211,0.169332,0.153724,0.144221,0.144977,0.207914,0.111469,0.111020,0.143045,0.223933,0.160881
335.000000,86.000000,1474.000000,8.890701,8.082138,2.863228,0.228148,0.246017,0.243012,0.230377,0.233307,0.239421,0.218149,0.260578,0.211928,0.211293,0.213708,0.227028,0.196164,0.214960,0.181273,0.167726,0.148125,0.150567,0.198326,0.140115,0.135193,0.163984,0.239386,0.170108
335.000000,86.000000,1504.000000,9.646130,8.213302,2.872045,0.246836,0.246689,0.238167,0.242684,0.254660,0.222788,0.208979,0.259518,0.209568,0.219369,0.218761,0.234813,0.198273,0.213205,0.168251,0.178164,0.133956,0.133335,0.191574,0.125608,0.123516,0.142677,0.236055,0.168302
335.000000,86.000000,1534.000000,7.121464,4.917847,3.195693,0.260056,0.248986,0.247832,0.224791,0.243670,0.222523,0.223588,0.251096,0.230181,0.239844,0.228502,0.253690,0.225912,0.231547,0.198898,0.206734,0.175939,0.179038,0.192657,0.188576,0.168180,0.178353,0.201307,0.199907
335.000000,86.000000,1564.000000,8.888638,8.174503,2.777543,0.226079,0.242576,0.229298,0.228894,0.229778,0.233043,0.225060,0.260338,0.201403,0.204381,0.201575,0.221392,0.185761,0.191490,0.171876,0.158860,0.136907,0.146627,0.197841,0.131938,0.136043,0.164628,0.248735,0.172276
335.000000,86.000000,1594.000000,10.641249,5.766482,4.611394,0.258296,0.249809,0.248895,0.251187,0.250325,0.207766,0.213829,0.252281,0.223291,0.233158,0.246684,0.244585,0.223263,0.215441,0.163275,0.162381,0.143371,0.156553,0.172049,0.163815,0.147493,0.160388,0.233331,0.177313
335.000000,87.000000,1374.000000,10.831112,5.382446,4.999924,0.226626,0.223239,0.231251,0.207733,0.224607,0.171274,0.167401,0.212672,0.192813,0.221169,0.225865,0.219933,0.203689,0.192019,0.145858,0.147509,0.131696,0.144811,0.142243,0.152371,0.118225,0.134688,0.199857,0.162525
335.000000,87.000000,1404.000000,2.507090,9.300391,2.571862,0.180443,0.192605,0.166828,0.172116,0.172238,0.186970,0.191492,0.204224,0.185318,0.199618,0.165517,0.181247,0.179159,0.163027,0.156846,0.148786,0.151902,0.160212,0.162477,0.134440,0.152654,0.200256,0.210120,0.175943
335.000000,87.000000,1434.000000,2.504856,9.320181,2.551414,0.173877,0.190153,0.167156,0.171632,0.160805,0.194445,0.199611,0.201272,0.184207,0.194570,0.164155,0.184829,0.176123,0.160694,0.161798,0.157918,0.158433,0.156779,0.162897,0.125445,0.158400,0.195581,0.223763,0.182380
335.000000,92.000000,1459.000000,4.767481,6.031137,3.805204,0.193476,0.194055,0.192889,0.189855,0.192197,0.187854,0.164460,0.173339,0.182600,0.191937,0.204754,0.186731,0.157012,0.160824,0.159268,0.192102,0.144874,0.147977,0.168864,0.161730,0.173348,0.163210,0.188928,0.183542
335.000000,93.000000,1519.000000,1.666264,8.710905,3.469054,0.189298,0.183886,0.176357,0.168012,0.167107,0.174427,0.187703,0.164533,0.179113,0.180075,0.181572,0.181669,0.167494,0.169680,0.168931,0.162735,0.170120,0.169726,0.178967,0.178342,0.185790,0.199767,0.177986,0.180743
335.000000,94.000000,1533.000000,6.045059,6.568013,3.048559,0.233838,0.244776,0.222100,0.214513,0.219828,0.220723,0.216551,0.268495,0.206573,0.217856,0.211511,0.227110,0.198176,0.202564,0.203563,0.186100,0.175149,0.189009,0.235792,0.145385,0.151987,0.190650,0.216080,0.182751
335.000000,94.000000,1563.000000,3.963032,7.941545,1.941090,0.205474,0.225649,0.189970,0.188004,0.187554,0.218302,0.215496,0.232117,0.188741,0.194425,0.197476,0.199127,0.155998,0.189449,0.192795,0.175667,0.154568,0.183838,0.176873,0.142685,0.161183,0.201396,0.214586,0.176856
335.000000,94.000000,1593.000000,8.882690,8.492848,2.872614,0.243365,0.243559,0.235981,0.225635,0.238336,0.238420,0.228268,0.248303,0.214555,0.211388,0.212201,0.235143,0.206018,0.209415,0.187615,0.161388,0.163527,0.164793,0.193537,0.137119,0.126535,0.168844,0.226678,0.176866
335.000000,94.000000,1623.000000,9.522507,7.881387,3.071819,0.253004,0.258545,0.242391,0.232768,0.245003,0.232492,0.234164,0.257108,0.215590,0.224595,0.236151,0.232907,0.217267,0.213267,0.174549,0.156819,0.152716,0.163122,0.183935,0.153296,0.137599,0.164497,0.250991,0.172316
335.000000,94.000000,1653.000000,11.058455,6.601634,4.189424,0.281568,0.263440,0.258816,0.247583,0.257411,0.251379,0.244271,0.249238,0.233836,0.235229,0.232597,0.245587,0.227081,0.232726,0.176376,0.169538,0.160710,0.158562,0.187066,0.164681,0.142124,0.167479,0.234674,0.205172
335.000000,95.000000,1534.000000,2.410277,9.261429,2.635018,0.181555,0.191978,0.161871,0.166288,0.172284,0.176788,0.171786,0.189365,0.181091,0.187208,0.175536,0.174357,0.176429,0.167274,0.168474,0.164621,0.166101,0.166578,0.169464,0.146324,0.151278,0.201992,0.210233,0.174243
335.000000,96.000000,1619.000000,9.305684,8.352219,3.130254,0.248173,0.253862,0.253221,0.236909,0.246681,0.254647,0.234142,0.246060,0.226092,0.221666,0.221717,0.238278,0.199372,0.221114,0.170599,0.144829,0.144297,0.159847,0.169459,0.129918,0.112358,0.161527,0.224411,0.167136
335.000000,97.000000,1627.000000,9.418674,8.318687,3.182042,0.251259,0.257865,0.250030,0.238968,0.249813,0.241297,0.221916,0.251704,0.219681,0.221345,0.226317,0.233691,0.205678,0.216287,0.169936,0.150981,0.146350,0.171796,0.181344,0.134886,0.119482,0.162525,0.219314,0.174288
335.000000,97.000000,1657.000000,8.816686,5.951577,3.523905,0.263833,0.250668,0.246672,0.249878,0.256366,0.234625,0.214066,0.236451,0.226344,0.226076,0.243220,0.230603,0.216984,0.216954,0.183316,0.172579,0.172589,0.177834,0.185740,0.174320,0.155691,0.184666,0.213358,0.183721
340.000000,1.000000,122.000000,6.883827,5.819321,2.716211,0.236493,0.233855,0.217168,0.223654,0.223894,0.206155,0.221066,0.237163,0.201011,0.208663,0.206953,0.213637,0.187164,0.205271,0.176795,0.178519,0.172822,0.175880,0.208124,0.153868,0.159293,0.174220,0.213876,0.183929
340.000000,1.000000,152.000000,6.030082,6.058939,3.156770,0.232437,0.228780,0.202339,0.204061,0.201498,0.191778,0.197199,0.237486,0.197984,0.209788,0.203794,0.215987,0.173766,0.197517,0.170928,0.181207,0.173226,0.159304,0.183344,0.153166,0.161144,0.173776,0.205274,0.191892
340.000000,1.000000,182.000000,7.620622,7.822021,1.791368,0.236122,0.211619,0.233247,0.227306,0.231639,0.207788,0.237252,0.221663,0.206404,0.203076,0.213656,0.203835,0.185606,0.214735,0.166800,0.178625,0.135171,0.142793,0.198748,0.155345,0.151287,0.159412,0.236069,0.169704
340.000000,1.000000,2.000000,8.240870,6.459736,3.478008,0.260958,0.256881,0.236748,0.277629,0.254485,0.220702,0.206524,0.241638,0.221397,0.224890,0.241212,0.227514,0.206650,0.215018,0.170364,0.180727,0.162236,0.164417,0.204579,0.172569,0.174578,0.177598,0.231876,0.181593
340.000000,1.000000,32.000000,7.389796,7.545914,2.052812,0.248258,0.236611,0.231519,0.245556,0.232917,0.224530,0.249358,0.245621,0.207835,0.211944,0.212283,0.229636,0.187535,0.203954,0.174345,0.175224,0.170473,0.163084,0.205773,0.149084,0.162342,0.167888,0.242476,0.184736
340.000000,1.000000,62.000000,7.401988,7.204736,1.956377,0.206141,0.160054,0.198094,0.176377,0.149200,0.180488,0.221091,0.177113,0.167812,0.200922,0.170646,0.184910,0.169287,0.173299,0.137049,0.143651,0.126381,0.132270,0.158151,0.145555,0.135905,0.134436,0.198992,0.169285
340.000000,1.000000,92.000000,7.140805,6.031162,2.460380,0.241255,0.234574,0.223179,0.233819,0.229833,0.219054,0.213077,0.238384,0.207070,0.207211,0.206973,0.214442,0.186533,0.210028,0.186775,0.193064,0.174182,0.169454,0.198434,0.148024,0.147812,0.171013,0.222881,0.193883
340.000000,10.000000,247.000000,2.362095,6.245151,5.166726,0.201452,0.193792,0.189804,0.191096,0.193959,0.159327,0.166636,0.190956,0.185282,0.195105,0.188125,0.178921,0.168882,0.184762,0.160959,0.160440,0.161511,0.145019,0.171237,0.183062,0.175711,0.178607,0.173183,0.171754
340.000000,11.000000,250.000000,0.236784,7.914635,4.032668,0.203009,0.208106,0.182659,0.176443,0.179415,0.165606,0.165151,0.205019,0.184917,0.191256,0.180262,0.181689,0.148839,0.174374,0.194289,0.180908,0.183935,0.188788,0.210252,0.193569,0.196609,0.215590,0.158233,0.200423
340.000000,13.000000,269.000000,1.812329,6.677799,4.737082,0.208129,0.202235,0.176266,0.189520,0.186508,0.148415,0.158971,0.193829,0.177220,0.179266,0.187574,0.163707,0.155410,0.174957,0.166608,0.165528,0.163849,0.159921,0.172757,0.196777,0.185475,0.193198,0.165052,0.172498
